,word,coefficient
20610,troponin,-230.85091974272578
3075,cavity,-230.87753865402385
14066,osteoblasts,-230.96748578951642
15435,polycarbonate,-231.01785962368
13569,norms,-231.23293477166163
9593,inching,-231.24448492740524
10201,investing,-231.24997218300336
8388,grasses,-231.39953273673447
5695,disoproxil,-231.42054594499086
19685,tanzanite,-231.6156659924462
5332,deterioration,-231.68918392975732
9130,hydrochloric,-232.00625624665366
93,acclimated,-232.3003268841198
7653,footprint,-232.4001729323113
2437,brachydactyly,-232.70815463061655
2802,cannabinoid,-232.71813267146956
4499,coxofemoral,-232.77236769013683
1681,baby,-233.08986103635564
17088,requires,-233.21282941800473
18738,splenectomized,-233.2864930515453
15551,pomeron,-233.43368614953778
18341,singlet,-233.43368614953778
19277,suites,-233.46066775862283
12007,metamorphic,-233.46066775862283
10000,interference,-233.64447794080496
12715,mucuna,-233.76124899283226
20387,transitional,-233.83971177784736
9073,humerus,-233.84919779054786
20915,unremoved,-233.95637265869115
11154,lipolyticus,-234.12001551373663
10951,lentibacillus,-234.12001551373663
14867,pharmacists,-234.15736092854354
4966,decapod,-234.24592785199712
8759,hepanhamaparvovirus,-234.24592785199712
7290,fecal,-234.39237575022898
450,aggravates,-234.48595201739886
19688,tape,-234.51486425589735
6492,endodontic,-234.5914433329846
12694,mtl,-234.6068299551901
9909,institutional,-234.9748455291033
9095,hvocs,-235.16539397980463
3675,coacervate,-235.16539397980463
3720,cocurrent,-235.16539397980463
19837,terephthalate,-235.20383935851652
12101,micp,-235.37766967081274
16294,pullorum,-235.55315887797954
19208,subsoil,-235.56395036825626
19625,taguchi,-236.04230109090906
17167,restoration,-236.1491898300972
19086,stringency,-236.357906508891
9170,hydrophobicity,-236.39028471027493
19612,table,-236.4374718269407
1235,ards,-236.5714249912012
4723,cushion,-236.62183040053947
17983,senkaku,-236.6393464461608
5421,diaoyu,-236.6393464461608
15069,phylogenetic,-236.70284813726434
9569,impurities,-236.7499305745163
2008,bicolor,-236.7903374328402
9575,inactivation,-237.13250883201573
17512,rugulosus,-237.2617531480413
18861,standardization,-237.29652409615113
20286,tracking,-237.40519507403067
10437,juices,-237.434753121844
12058,methylates,-237.5320920937152
19274,suis,-237.6090446164473
1753,bananas,-237.62762312310593
18773,spotting,-237.62762312310593
17760,scelionidae,-237.70180817461772
15297,platygastridae,-237.70180817461772
3596,click,-238.12276745775443
13273,neurogenic,-238.2675681731983
13579,northwestern,-238.2842340472149
20256,toxin,-238.35963265444803
14419,parecoxib,-238.3994247855061
14898,phenanthrenequinone,-238.43962450974078
21541,welu,-238.58518651217474
11201,litter,-238.59970110739826
184,acrylamide,-238.62110073476146
18146,shapes,-238.98347286516022
19216,substantial,-239.10891529808285
16549,radiological,-239.30551370214388
8032,genco,-239.3209917048437
19721,taxes,-239.33009807435516
13289,neuron,-239.3646509609969
6182,effervescent,-239.8516152205258
21285,vinifera,-239.90081987516936
21346,vitis,-239.90081987516936
7779,freshwater,-239.98086503628173
3770,coli,-240.10892006080547
14832,pethidine,-240.10894049860727
10295,isoflurane,-240.10894049860727
14208,oxygenated,-240.17892573208366
6825,ethers,-240.17892573208366
15760,precursory,-240.20120537637118
17928,seismicity,-240.20120537637118
4051,concurrently,-240.36552162809207
12667,mouthwash,-240.62151946759172
6469,encountering,-240.657781154927
12241,middle,-240.69224777896872
6591,enteropathy,-240.69241039417608
9583,inborn,-240.6932102667547
19601,systematics,-240.81834418963356
17325,rhodanensis,-240.99241173427114
3117,cellulolytic,-240.99241173427114
10176,inulosucrase,-241.26874624751247
7833,fulvus,-241.32406689568475
8555,halobacillus,-241.32406689568475
3825,colored,-241.5310596998452
6137,ecosystem,-241.71531258660406
2054,bioactivities,-241.71783788740706
14332,panhai,-241.7493814936299
17317,rhizomicry,-241.83207757289418
418,affordable,-241.9229044581626
12700,muay,-241.9337370238806
19814,tendon,-242.2745106379423
15724,prawn,-242.4359735361836
8260,glycidyl,-242.49294642627555
12089,mhealth,-242.58761397832907
18605,southwest,-242.74784219247758
10213,involving,-242.91544234609987
21390,volumetric,-242.97929000269664
401,aesthetic,-243.30716618782355
18399,skipping,-243.8320445027822
13996,orientalis,-244.02238114527026
827,anatase,-244.1634874130076
16783,rectification,-244.1905650674057
2557,brucellosis,-244.28765587653882
14025,orthodeoxia,-244.32077345765825
12162,microfilarial,-244.35197391058875
1589,autochthonous,-244.45459028705585
14645,pendant,-244.4945622564743
7598,fluoroquinolones,-244.51841667992616
19846,ternatea,-244.54974047249436
2121,biogenic,-244.6005251966172
14748,peripapillary,-244.8843560258316
1513,attenuated,-245.01168203697884
126,acetonide,-245.023851920329
5399,diagnostically,-245.11922321609117
937,anoikis,-245.13941557683415
3583,clear,-245.28731800946306
16817,reducible,-245.36622173902347
8731,hemocyte,-245.43086742386583
942,anomaly,-245.4617696219135
21402,vowel,-245.75046517792046
20928,unsteady,-245.8276502913343
5071,deflector,-245.8276502913343
17493,rrna,-245.8449897434882
20925,unsharp,-245.87035011466688
8651,hdr,-245.87035011466688
6989,exon,-246.0288294450721
946,anopheles,-246.1146832097288
18180,shift,-246.33514854663784
19529,symbiodiniaceae,-246.4734841473594
6385,embryos,-246.50346817141784
8749,hemothorax,-246.59300289326032
20323,transactional,-246.986633656287
7721,foundations,-247.03325010787853
19425,supranuclear,-247.23282529232176
6480,endoanal,-247.29354201495093
8529,haemorrhagic,-247.58948337270428
13077,nanovaccine,-247.6944245740895
4958,debt,-247.8178418380876
19762,teep,-247.867710481484
7670,foresight,-247.92235252127614
21362,voc,-247.93640063753185
8718,hemicellulosic,-248.23281919211396
10750,laevis,-248.28347158580027
9640,incubators,-248.34151794115385
10813,larvae,-248.3491276488594
14091,otolaryngology,-248.53116302252644
16171,protons,-248.60657126075822
17247,reused,-249.0215432800121
6384,embryonic,-249.05528952406814
16694,rear,-249.23409122877564
1563,auricular,-249.41899994574428
14652,penicillium,-249.44569351769698
20549,triggers,-249.6316871533031
8760,heparin,-249.9107238181446
6466,encoding,-249.93329697017273
5077,deformity,-250.1057562009148
15136,pictogram,-250.25188574460407
16863,refractometer,-250.46339962745242
2526,brix,-250.46339962745242
6944,excision,-250.49081268553243
20971,upward,-251.0100566900992
21651,worm,-251.0633732104971
12791,multiplication,-251.24629539271544
15129,picolinate,-251.27090381976228
2540,bromination,-251.27090381976228
18200,shoreline,-251.59194076002476
19369,supermassive,-251.60679952651543
20874,unilateral,-251.7570542441005
19412,suppress,-251.86707517720112
14903,phenolics,-252.22123580564912
6658,epigenetics,-252.23810086551768
4129,conjugation,-252.38412201641768
6380,embryo,-252.5084176688236
191,actin,-252.50846783578882
9089,husks,-252.5606506313924
14420,parenchyma,-252.58169302528887
21711,xerogels,-252.84886309264888
9549,important,-253.06436864021256
2235,biscoumarin,-253.27569128634303
7330,fermentation,-253.54362799335465
14288,paleoenvironment,-253.59368554936077
2703,calcifications,-253.60189018473807
19479,suspicious,-253.60189018473807
4486,cove,-253.81531220929364
20160,today,-253.82950878770765
6364,embassy,-253.91398981629177
2838,caprylic,-254.18722389001593
2760,cameras,-254.3137079939118
15006,photoinactivation,-254.31807217697994
4602,crushed,-254.46731237204187
20790,unbound,-254.46731237204187
3387,chloroform,-254.5114839086218
7789,fringeheads,-254.52315919794424
17674,sarcastic,-254.52315919794424
4516,craniofrontonasal,-255.0526545305475
939,anomalies,-255.16571146802735
3656,clues,-255.30693772694008
13731,ocellata,-255.3746979717332
12264,milinda,-255.40437696991907
3866,commentarial,-255.40437696991907
15912,primiparous,-255.7226296818034
2916,cardiomyocytes,-256.002421367764
3806,colloids,-256.23403881194866
6246,electrically,-256.58894400368143
9663,indication,-256.6227613718575
13861,ontogenetic,-256.6912675696538
1103,apiary,-256.9129998121614
12491,moieties,-257.0207938359894
5388,diacetylene,-257.0991099365279
12540,monocarboxylic,-257.0991099365279
2460,branched,-257.13307933350416
17838,scrub,-257.2166721478926
4715,curvature,-257.29682571581
5494,diffusers,-257.94908603295363
4630,cryptotype,-258.01664219589424
18900,stationary,-258.03627790003566
2772,campylobacter,-258.21063291508653
3941,compensation,-258.2685655644194
19163,subgenogroup,-258.26920465363423
19054,street,-258.3916868293107
16325,punctriforme,-259.4073828596026
1810,basalt,-259.4418550139543
8096,geometric,-259.48643762952304
16593,rambutan,-260.055073168139
732,aminopeptidase,-260.2053869100785
20883,unique,-260.26060153990244
2075,biocompatibility,-260.3536684110885
3670,cnc,-260.3660189791416
271,adeb,-260.46826019942876
8981,homotopy,-260.5741412942173
758,amphibole,-260.8448285395836
2321,blueschists,-260.8448285395836
5925,drainage,-260.88936792875063
20096,tideglusib,-261.21259529918217
3431,chopsticks,-261.22019798983126
4485,covariates,-261.2426238842398
7240,farming,-261.2902009546959
20177,tolerant,-261.76490300239885
3565,clathrin,-261.8455285253286
9744,inflammasome,-262.0452137828268
6710,equisetum,-262.076028483511
15954,probed,-262.3926228695643
10305,isolator,-262.83172878011504
19211,subspecies,-263.48426067524764
15332,pluchea,-263.48884153417373
6797,estimated,-263.5772221725022
8557,halodule,-263.62465568575544
15185,pinifolia,-263.62465568575544
390,aerial,-263.9345511218761
9352,ideas,-264.09640654760744
1433,astrazeneca,-264.10429457923476
16842,reflectance,-264.2086631288648
5327,detergency,-264.24080012266637
2157,biomolecules,-264.32220739247407
18296,silkworms,-264.32220739247407
20426,transplantability,-264.33220059857695
20861,ungauged,-264.34731391267394
12186,microparticle,-264.6475091018323
15429,polyazulene,-264.68115731482993
11745,mathematic,-264.80927079964687
12176,microleakage,-264.8289627697621
8569,halts,-264.8337663799732
7710,fortilin,-264.8337663799732
4645,ctc,-265.01542806470025
10587,killer,-265.2368227377766
21555,whales,-265.2368227377766
18293,silicotungstic,-265.29580444565835
2639,businesses,-265.3994857617106
13611,nps,-265.4791664820829
11470,magic,-265.71358896039067
18627,sparked,-266.5371122981677
9863,inotropic,-266.6152355865684
12911,myofilament,-266.6152355865684
20641,tttca,-266.78625959745915
8013,gear,-266.80910338671146
21522,weeks,-267.2350581355916
12682,mr,-267.4385040094876
16316,pumice,-267.5073942511898
8852,hf,-268.0244674418408
21066,valid,-268.11748057050767
17253,reveals,-268.57790127026044
8910,histological,-268.5878793979329
12153,microencapsulated,-268.74941709457397
1816,basella,-268.8123696943287
11313,lotus,-268.8971161264473
13512,nonmass,-268.91692237973245
1661,axle,-269.07529796023516
13493,nongenomically,-269.3387946457042
1182,aquacultured,-269.59823291412533
20448,transtibial,-270.2701682553739
6488,endocrine,-270.2866110360478
9498,immunostimulants,-270.40976783781883
298,adipocytes,-270.70402214581
2827,capd,-270.8150955988027
4118,congo,-270.9957289024254
6774,esmmo,-271.0047811727938
11083,like,-271.01022743593296
19804,temporal,-271.0319677623189
14133,overcoming,-271.08627235013563
5828,doctors,-271.60820669411555
3636,closed,-271.6882887323601
9501,immunosuppressive,-271.8848345319225
19799,templated,-272.123488412216
16979,remanufactured,-272.2109231109028
17910,sediments,-272.4852684088677
2624,burmese,-272.5452393392917
7198,failed,-272.8110725891
11259,locomotion,-272.81701694576606
9395,illness,-272.8398094617648
13723,occurrence,-272.8557825188154
885,angle,-272.91523159593845
16111,proposed,-272.9986397781011
6635,epds,-273.2960014070209
12550,monocytogenes,-273.30055828188057
7039,explains,-273.5670078152157
7218,false,-273.85265457949004
17833,screws,-273.97861313072326
4349,corals,-274.1198882735522
2511,brick,-274.59646911905554
13784,offshore,-274.66581376462494
17628,salween,-274.74276691944937
7375,fibrin,-274.963936131898
20489,tremor,-275.1804577104135
8221,glucansucrase,-275.1912805286643
8387,grass,-275.2591096070778
15820,premier,-275.4429274856414
2115,biofriendly,-275.5946580810932
7277,fdm,-275.6227626816327
18119,sexes,-275.846764262603
19494,swab,-275.846764262603
1383,asr,-276.0018847087976
12964,nanobiotechnology,-276.3522609711474
16067,promises,-276.49661392667235
13897,ophiophagus,-276.561906818798
8589,hannah,-276.561906818798
6983,exit,-277.4103767657799
17887,secretory,-277.5204514628041
14183,oxford,-277.6339798181642
2386,borg,-277.89048860852307
1027,antigens,-278.176361484633
11865,meibomian,-278.31181922097534
5348,deuteride,-278.34450023602284
950,anoxic,-278.5506276476187
977,anthracycline,-278.93177906428775
9913,instruction,-279.03657517886285
15408,pollicization,-279.07537626805293
13080,nanowire,-279.2270536183225
9059,huay,-279.2958687421614
767,amphotericin,-279.61226410132303
20546,trigger,-279.65354922316254
2925,cardioverter,-279.73827892421826
5058,defibrillators,-279.73827892421826
14203,oxycodone,-279.76225038054946
4320,cooperation,-279.9947529999232
10617,klong,-280.30553051639134
465,agile,-280.32634480372985
20633,trypsinized,-280.42410818712756
5751,distance,-280.43550200550186
66,acacetin,-280.5718033809512
9076,humid,-281.1724334472993
976,anthracnose,-281.25991680764855
2841,capsici,-281.25991680764855
13665,nuttalli,-281.51452721375193
1736,baked,-281.64892921524466
21153,vegetated,-281.9164536813611
5943,dried,-282.186767326704
11506,maintain,-282.20852239533565
5433,diastolic,-282.34318793828515
1882,beat,-282.63139026190566
18,aberrancy,-282.63139026190566
17184,resumption,-282.63139026190566
4642,ct,-282.76554405425225
13287,neuromuscular,-282.8104365012593
6778,especially,-282.8264806815981
2570,btz,-282.86873449559283
16249,psychomotor,-283.0362600893678
17204,retardation,-283.0362600893678
21249,vibrational,-283.1179095247451
5860,domperidone,-283.7813299752846
20921,unsafe,-283.79165176157136
17687,sat,-283.85910844024204
16208,pruning,-283.85910844024204
14411,paratransit,-283.8755018115675
15964,procedure,-283.99152208943656
11006,levelized,-284.17587032729193
11257,lockdowns,-284.82373908296717
7797,frontiers,-284.8368800170575
20204,topically,-284.9656669506127
8837,heterozygous,-285.00144803460506
15494,polymethymethacrylate,-285.3366467990804
18572,sop,-285.3366467990804
19564,syndromes,-285.43056309301824
17783,schmutzdecke,-285.7478008359969
11926,mentorship,-285.8064901489312
6953,excretion,-286.1017921849969
21781,youtube,-286.15814930595076
169,acoustic,-286.2943382743541
9680,indochina,-286.3855608004546
5079,defrosting,-286.49675459791086
21597,windshield,-286.49675459791086
15638,postextubation,-286.5658470577054
18797,sputtering,-286.56910915032887
6141,ecteinascidin,-286.9796803116915
17369,rikuzentakata,-287.0001778207697
18678,spent,-287.94041487451074
18511,softening,-287.94449022369406
6557,enigmatic,-288.03643600133853
5644,discouraging,-288.21147517921105
12987,nanoconjugate,-288.23111702322035
8326,gps,-288.5897554628408
642,aloe,-288.7599500363749
6293,electromembrane,-288.8131261006271
700,ambulation,-288.91088113263004
4059,conditioners,-289.11455178246536
13303,neuroprotection,-289.5777082517801
16412,python,-289.8214587471291
13150,nebulized,-289.92978285065664
7810,fruits,-289.9404367399269
15798,pregnancies,-290.04218637133505
14291,paleoseismic,-290.1422000841497
9650,indeterminate,-290.1513607826507
13754,odontosphaeropyx,-290.49629111022176
17496,rssi,-290.57654590208324
15713,practicing,-290.64470090776797
3756,coil,-291.0970281392359
16499,quinolone,-291.2542810022983
4403,correspondence,-291.43988398659695
4552,crises,-291.5481539076899
10472,kaffir,-292.054017952327
4802,cylindrical,-292.46913777412306
12800,multisite,-292.5375989819943
6965,exert,-292.88261124216007
13870,oolonghomobisflavans,-292.88261124216007
1959,benzydamine,-293.0265570570611
973,anthocyanins,-293.1095073795197
3972,complicated,-293.21471311686236
3537,civets,-293.4313762501361
1828,basketball,-293.43352494525413
1573,authentication,-293.46111521234616
2213,biotransformation,-293.6118866251576
19275,suitability,-293.74579090518563
13148,nearly,-294.2175966606756
19188,submodules,-294.2175966606756
17030,repeat,-294.22197437418
7687,formalizing,-294.29512389974116
14141,overexpressed,-294.5875343433563
13605,novosphingobium,-294.7940351501277
11672,marginata,-294.7940351501277
2933,carey,-294.7940351501277
10464,kaempferiae,-294.7940351501277
19443,surgeons,-295.0376271838992
17516,rumen,-295.2255316206752
411,affects,-295.2336382300452
7539,flocks,-295.61562228569846
15375,pointer,-296.0093751577907
16515,qxg,-296.09783531469674
5093,degree,-296.16835500867955
10749,laevilacticus,-296.31604272186604
9255,hyperpyraexia,-296.63136735396597
4956,debranching,-296.7486068105322
20423,transphonologization,-297.24435058240834
11858,megacity,-297.2793702082523
12611,mordenite,-297.3601015040957
21484,waveform,-297.48060474926405
15628,postauricular,-297.5521030635086
4181,constitutional,-297.6728635467681
12708,mucoprotective,-297.8248252818455
6593,enterotoxin,-297.93034614530706
8717,hemianopia,-298.1244023007075
20151,tlrs,-298.3364285654648
20173,toledo,-298.46128233522666
6721,eras,-298.4809207266536
4727,custom,-298.8958203329711
16406,pyrrolidine,-299.2944159514942
20547,triggered,-299.4424750257634
17441,roof,-300.1300862636563
12387,mitf,-300.1743413943336
7184,factorials,-300.24371463916344
8069,genomewide,-300.3751812915432
21849,zooplankton,-300.4691799124109
5222,depot,-300.589341397572
14042,osaka,-300.8335721551181
20104,til,-300.91150661295046
6639,epicardial,-301.17400651798215
5634,discoloration,-301.60455737805444
4468,coup,-301.6196512345616
2260,biventricular,-301.75898507823905
15154,piggybac,-301.8378037386771
20821,underpin,-302.15098208228596
17468,rotaxane,-302.3586359419822
17048,replication,-302.7613576821875
5260,ders,-302.7629344947834
21757,yeast,-302.77149861754157
905,anion,-302.80536538626035
18650,specificity,-302.91215684362936
6107,ebv,-302.9360303180368
19716,tautomerization,-303.23623483142205
17509,ruby,-303.28686951819986
517,airways,-303.31507092788394
16418,qd,-303.4566586625486
7968,gaseous,-303.6701634445362
7776,fresh,-304.02331038112584
19064,streptococcosis,-304.18030053940385
9786,ingestion,-304.30051378199107
1128,apparent,-304.4692572045754
2009,bidding,-305.0342992997334
11702,martiniquensis,-305.11025943531087
16348,purposefully,-305.4699049270526
854,androstane,-305.61804499645604
21179,venoms,-305.7610469556454
16369,pwm,-305.78428835127875
2789,candidates,-306.58288270110774
10589,kiln,-306.73392001312124
2011,bidirectional,-306.90443405127013
11327,loyalty,-307.0876154667406
13944,orange,-307.18299385342993
13929,optimize,-307.55914516577695
5458,die,-307.58791217550237
12847,muslim,-307.6824306255487
16168,protocols,-307.7819813989878
13194,neokomagataea,-307.85031403954054
15363,pnipam,-308.018529437023
17107,reshapes,-308.1142675407546
19724,taxonomic,-308.1825980531095
6830,ethmoid,-308.33205370886685
15358,pneumoniae,-308.53964971283
5217,deposited,-309.32815080415486
3802,collocational,-309.47637094707864
16580,rainwater,-309.6033580448963
21082,valve,-309.605571351413
16707,rebate,-309.8869511161165
7464,fiscal,-309.8869511161165
12347,miroestrol,-309.93169381620885
16443,qualities,-310.1611411544394
4671,cultivated,-310.2719871362031
11604,mangiferae,-310.35928030622955
2536,broilers,-310.5436891329477
16059,prolonged,-310.5652045161748
10445,jumps,-311.2348402980438
129,acetylcholine,-311.3574374483318
10612,klang,-311.8716319997613
7344,ferrocene,-312.34816759278357
4595,crucial,-312.3531481023783
20185,tomography,-313.14170799255555
19005,stoma,-313.3176398992642
16474,quenching,-313.5080596466102
11239,localised,-313.58036884051603
2602,bull,-313.7067269744074
9582,inappropriately,-314.20358448785805
12585,monsoon,-314.40712057567873
11580,mammalian,-314.6946121698589
10030,intermodal,-315.08193356005154
90,accident,-315.11158946111954
5063,deficits,-315.17191160352473
1532,auctioneers,-315.23798295168007
4374,corners,-315.3202845779556
18156,sharp,-315.3202845779556
8239,glutaraldehyde,-315.3771471662309
13869,oolong,-315.5148232873421
1109,aplasia,-315.9697685060034
2544,bronchogenic,-316.4202176028248
15755,preconcentration,-316.4390873619179
18794,spurious,-316.5995519115784
416,affirmation,-316.60938974673763
10078,interspace,-317.16397266539894
3531,citriodorum,-317.21444600529594
6614,entrepreneurs,-317.5523152259791
13097,narcotics,-317.7651065845951
3599,clients,-317.7651065845951
16136,prosthetic,-318.28358529697704
20200,toothpaste,-318.45605998949105
14152,overload,-318.53683337768587
1014,antidesma,-318.91861183240565
6411,emotive,-319.088000382467
17346,riceberry,-319.39278190414683
5140,demineralized,-319.61792417147063
18736,spleen,-319.6666610675568
3514,cirrhotic,-319.69899437121694
7637,follicle,-319.71554726640085
12216,microsphere,-319.74200972331596
398,aerosolization,-319.79052015125455
7933,galvanic,-319.9425263488874
6310,electrostatic,-319.9800963505652
4455,counter,-320.03013868998346
2456,brake,-321.05756248049425
15808,prelacteal,-321.16183135210184
20772,ultrastructure,-321.18929845576815
2891,carboxylmethyl,-321.3215336391696
15243,planar,-321.5480055234713
21561,wheeze,-321.61415258814105
15007,photoinduced,-322.17373378652496
15115,phytotoxicity,-322.28813871181774
6170,eegs,-322.39891105346885
9387,iliac,-322.4021014446514
17117,residuals,-322.637018787254
3177,cermet,-322.73220245658507
2202,biosyntheses,-322.78019528508963
3029,categorized,-323.0139210696974
9499,immunostimulatory,-323.1102669934233
20282,tracing,-323.3285256517255
8811,heterobimetallic,-323.43527371254754
14486,pass,-323.4391729122834
14775,permutations,-323.4658644427285
9586,inca,-323.6494119363741
9741,infiltration,-324.01019218145535
9625,incontinence,-324.08332581411116
7663,forearm,-324.16320880952395
8967,homogeneous,-324.47420367295354
5711,dispersed,-324.7357336724572
12259,milder,-324.7530992430524
18784,spring,-324.79255856441443
14027,orthodontics,-325.00115866294203
13538,nonsyndromic,-325.11892812215103
10542,ketoanalogue,-325.3801148458628
5485,differing,-325.4298869443984
4196,constructivist,-325.89004893856065
20289,traction,-325.90181967806967
18770,spotify,-326.53868984034534
3429,chopped,-326.8601537569567
21771,yolk,-327.4382216231289
7921,galaxy,-327.4837546427763
11399,lymphomas,-327.5159615952422
16460,quasars,-327.8728379145734
18142,shanghai,-327.91104079359866
17354,ridership,-328.5798486824933
11898,melt,-328.6299810099738
20455,trap,-329.03325773350224
7798,frontline,-329.06858387638226
13256,neuroanatomical,-329.0921426268746
20616,true,-329.526444637737
1442,asymmetry,-329.8315918457149
1417,associates,-329.9628867579947
3708,cockpit,-330.2374543762087
18041,sera,-330.28467447675536
19806,temporomandibular,-330.73975440405866
3620,clip,-330.8718512900581
9556,imprinted,-330.89046399012705
5933,drawings,-330.9032242253434
3793,collector,-331.08911245663194
445,ages,-331.106852445293
2474,brazil,-331.2905886256543
4510,cracks,-331.45418466993516
8161,gingiva,-332.38239526538763
14840,petrosectomy,-332.4979827341683
20422,transpetrosal,-332.4979827341683
8012,ge,-332.67924983960813
2333,boat,-332.70828398892843
15113,phytostabilization,-332.74107111517594
17796,schwertmannite,-333.42045520058866
8475,guinea,-333.5226352477987
17860,searches,-333.63259545965747
7783,frictions,-333.68553322126684
21754,yawl,-334.0956181176084
10446,junction,-334.102903196915
1794,bark,-334.38682228189884
5124,delirium,-334.5071432638785
13702,obstetrics,-334.5178058579411
5395,diagnoses,-334.5919481432317
3376,chloratus,-334.8693798296667
4434,cossus,-334.8693798296667
13943,orally,-335.28046963607665
17948,sellers,-335.4908074643577
84,acceptor,-335.58162869952514
14297,palmitate,-335.65760872366735
10033,internalization,-335.79429702291867
922,annual,-335.82026789634483
4142,connectivity,-335.9061523383459
847,androgen,-335.9645642207307
3548,clam,-336.1961397204329
2031,billet,-336.3690945577698
6403,emissivity,-336.3690945577698
7281,fears,-336.61956896067585
210,activates,-337.0336391095177
15536,polythiophenes,-337.40226174834186
5468,dietary,-337.43072350314964
4533,creating,-338.26927650289366
18383,sizing,-338.39067961655735
21497,weaken,-338.66186418326214
6153,edge,-339.0140256106915
4219,contaminate,-339.04510248884986
6184,efficacious,-339.492179737465
14630,pelvis,-339.5953560734148
5251,dermatological,-339.61108771479326
86,accessibility,-339.672612458265
14782,perovskites,-339.8839300914645
16607,ransac,-340.1600052587293
17096,resected,-340.19929698668955
3099,cecal,-340.5195991132323
6421,emplacement,-340.61851646074314
2059,bioaugmentation,-340.66428517587053
13701,obstetricians,-340.68663390925775
8491,gynecologists,-340.68663390925775
4322,cooperatively,-340.69062220612744
7838,fumigatus,-340.69062220612744
2918,cardiomyopathy,-340.76246400075576
17722,sc,-340.79162196039346
14577,peafowl,-340.9162472868262
12835,muscular,-341.0713413202727
3253,characterized,-341.36439346020506
19596,syrup,-341.6240279949637
12085,mgmt,-341.69371050921274
15657,postradiotherapy,-342.5559059699321
10286,isocenters,-342.8637204610437
18811,srt,-342.8637204610437
1212,arc,-342.9788405725142
9840,inkjet,-342.9878424781991
4405,corridor,-343.0805754554574
18540,solvable,-343.351010666498
19100,strontium,-343.40096791820537
20184,tomographic,-344.089132342125
18504,sodalite,-344.33010257519305
13482,noncovalent,-344.73738121946167
6906,evolutionarily,-344.8289188194129
1773,bank,-344.8322942202092
16642,rationally,-344.9886199831121
21531,weizmannia,-345.04999701567095
3643,clot,-345.13223342914085
6567,enrofloxacin,-345.20160150380786
20395,translational,-345.74657488184937
20614,truck,-346.4623918999594
11909,memorization,-346.50718314905293
14697,perfect,-346.54618397534256
17728,scaffolded,-346.83842701747056
8893,hippocampal,-347.01962301682755
16150,proteinase,-347.49800833124823
3751,cohesion,-347.6077392079914
17162,rest,-347.7234489891875
3782,collagenase,-347.75185943512355
4722,cushing,-347.75788915994707
19874,tetrabenzoic,-347.8932279751251
2076,biocompatible,-347.93791319835424
8070,genomic,-348.04028879588117
8525,haemophilia,-348.61278712454583
18392,skews,-349.5189458296413
14161,overshadows,-349.7003356303988
12697,muang,-349.7003356303988
17654,sangyod,-349.7003356303988
18731,spirometry,-350.09109338457046
7212,fallen,-350.0971732370633
6675,epitaxy,-350.36968417912465
18196,shopping,-350.4804344773611
7930,gallstones,-351.1190918691398
17530,ruptured,-351.1190918691398
14028,orthodontist,-351.69535635073925
8045,generalizing,-351.7888234973345
4099,conflicts,-352.30107560579336
5582,dipeptidyl,-352.9646680645635
9981,interconnected,-352.97668146823946
10414,join,-353.0796472189537
19772,teledentistry,-353.27913675823174
18933,stems,-353.424292244109
18168,sheet,-353.719712112712
20446,transthoracic,-353.7568651523787
11278,london,-353.80398637718093
13378,nictitating,-353.9667522781162
18520,sold,-354.18870304260736
18795,sputter,-354.22594982732835
3665,cms,-354.61229427039626
11155,lipopeptide,-354.8376747244798
4643,cta,-355.1226721308417
18808,srepok,-355.3435974256732
20629,trycats,-355.3451390481101
9293,hypomanic,-355.3451390481101
7449,finitely,-355.4394250651691
6805,estrogens,-355.8556934213483
2301,block,-355.8809669214524
9793,inhalable,-356.02970617514933
10836,latest,-356.0347735681678
3060,causality,-357.76246799914844
11234,lobe,-358.35560029769647
2786,candida,-358.4510328074938
4531,created,-358.7955364682257
5734,dissection,-358.8952843785362
19066,streptomyces,-359.02985050943033
8596,haploid,-359.1241166271695
7288,febrile,-359.2277749290593
2353,bonded,-359.7602422036725
16190,providing,-360.0777114149168
3421,chondrocyte,-360.2836371833879
152,acidilactici,-360.72410758706263
15893,previous,-360.9804447136714
18699,spheroids,-361.01919802685467
3169,cerebral,-361.6974976380393
12932,nacl,-361.93988286919307
19632,tailored,-362.2261760622847
16829,references,-362.3000077408819
18606,southwestern,-362.3917709538454
19381,supersaturable,-362.42496473356664
20697,tween,-362.79470429066896
1780,banner,-362.8055406015634
13774,officer,-362.9758572209715
867,aneurysms,-363.3554014518304
6530,endovascular,-363.3554014518304
7603,fluvial,-364.48645567142177
3151,centuries,-364.48645567142177
769,ampk,-364.5476759708118
3424,chondroitin,-364.58507028931615
3360,chips,-364.7949712401859
16140,proteases,-365.1251487724562
16682,realistic,-365.32739218068014
1296,artemesia,-365.3650379162396
12465,modify,-365.6628029824468
9834,injured,-365.91285328261085
14864,pharmaceuticals,-365.94572758297903
10072,interrupting,-366.0503248506904
10011,interhemispheric,-366.1505430229618
14993,photodegradation,-366.65383471671754
3045,cathodic,-367.31997821586583
1303,arteritis,-367.3359068899217
8631,hatching,-367.8192104080609
12825,murine,-367.8596238218274
20362,transforaminal,-368.66976173363656
21126,varsity,-368.88588562646015
2621,buriram,-369.1481689666161
21114,variceal,-369.582490814079
8724,hemiplecta,-370.602998414603
15157,pigment,-370.80935402847575
21224,vertically,-371.38320380162475
