,word,coefficient
21349,vitreous,-785.3057022094727
6347,elliptical,-788.4191474914551
1312,arthroscopic,-791.7773590087891
16255,psychosis,-792.0009899139404
876,angiogenic,-798.9689445495605
7529,flies,-800.6260948181152
7497,flattening,-801.7537040710449
21061,vaginosis,-809.0762977600098
8261,glycocalyx,-814.304500579834
14154,overmodulation,-823.82892370224
1572,authenticate,-833.2037925720215
6676,epithelia,-853.0563163757324
12812,multivariate,-859.0543060302734
11812,mechanics,-860.8876571655273
17192,resynchronization,-875.5810966491699
1547,augmenting,-884.598711013794
12654,motors,-895.6737194061279
5766,distinguishing,-896.7397689819336
6165,edulis,-926.2993545532227
20408,transmembrane,-936.9369773864746
20895,universum,-940.768367767334
8715,hematuria,-944.1839256286621
2464,branching,-952.0760231018066
13102,narrowing,-954.2829117774963
6341,elite,-954.784538269043
2729,calling,-974.0740966796875
19850,terrain,-979.3164443969727
10332,isovitexin,-999.3776397705078
9882,inseparability,-1014.1158752441406
17282,reward,-1029.9382400512695
19843,terms,-1035.42333984375
263,additively,-1039.2390670776367
18771,spots,-1041.9916162490845
14070,osteoclastogenic,-1044.3781280517578
4094,confirmation,-1057.8122177124023
19818,tennis,-1098.7793273925781
15359,pneumonitis,-1117.5147247314453
5792,divergent,-1118.6586532592773
2001,biaxial,-1126.8952903747559
12693,msw,-1139.4343819618225
17177,restriction,-1142.4386558532715
6189,efficiently,-1154.5941886901855
7558,flowcharts,-1160.03759765625
1268,aromatase,-1203.9660377502441
10477,kalman,-1206.5390853881836
6681,epithermal,-1250.826717376709
10294,isoflavonoids,-1252.9209289550781
10691,kynurenine,-1277.1020164489746
8983,honey,-1302.33837890625
3774,colistimethate,-1313.3316040039062
4732,customized,-1355.945240020752
14457,partially,-1407.3805313110352
8797,heritability,-1479.9194214344025
194,actinobacteria,-1528.5049743652344
13224,nephrotic,-1552.0065536499023
8798,heritable,-2592.8016923666
8818,heteroepitaxial,-2724.322894513607
8816,heterodimer,-3309.687226831913
8719,hemichorea,-15446.778286516666
8623,harveyanum,-24655.80763111729
8656,headings,-84429.41730509698
8683,heifers,-139410.78901766986
8628,hat,-143935.53379816562
8580,handbag,-294790.4379782756
8584,handicap,-565410.6634986843
8542,hakun,-901533.3506449049
8483,guwahati,-937020.3925267386
8474,guiding,-1891299.7768619973
8473,guidewires,-4540654.08531364
8424,grilled,-9302358.288101124
8401,grazing,-12009708.227279825
8385,grasp,-21078808.94359681
8405,greatly,-25708140.47556204
1851,bauxite,-36845473.87991173
18385,skeels,-49013213.018341064
8348,graminea,-52060006.79237134
8374,grape,-54335790.607751064
8316,gorbunov,-56599437.59220662
8294,golay,-68887351.09343499
8356,grandiosity,-69822698.11655839
10105,intracatheter,-70168203.13353729
17268,revision,-75235148.4069519
19715,tautomerase,-80828157.87953949
3485,ciloleucel,-116658001.62511826
8256,glycerolipid,-132834025.83487943
1119,apomorphine,-135020504.53295135
8300,gomezianus,-152590096.09723964
5849,dolphin,-168184426.07121277
15815,premarital,-171360318.67515564
8500,gyrb,-174956676.50151062
15446,polydactyly,-221736886.51084137
8274,glycosyltransferase,-267718019.65296575
12930,na,-275458946.1666012
6787,establishments,-279912605.70368195
4253,contraceptive,-284464036.598732
2404,botia,-333502028.75167465
8278,glyphosate,-345575859.01251334
17317,rhizomicry,-366352676.88453674
732,aminopeptidase,-376110555.2531624
7963,gargling,-380643514.10469437
14977,photoaging,-417473215.1761112
18199,shorea,-425863436.23628235
19218,substantiates,-446633664.32237244
4093,confirm,-460168456.807457
14787,peroxisome,-462892959.5727234
8766,hepatoblastoma,-462892988.626173
1017,antidiuretic,-462893084.8968277
20942,unveil,-462893454.7294731
14182,oxbow,-462893569.33340454
7670,foresight,-462893737.967659
14173,ovulating,-462894554.05994034
20483,treats,-473595153.31328773
4835,cytokeratin,-482082832.1788025
17885,secretions,-496692542.8017273
9333,ice,-496692749.29763794
8243,gluteus,-516064696.53169465
17518,ruminant,-518854082.2315979
19123,studycomparaison,-538064072.3839092
8290,goat,-567104759.1972237
20358,transferrin,-575773460.3535256
20622,truss,-625279201.8661218
14882,pharmacoresistant,-625279245.687851
15002,photograph,-625279343.0882568
14648,penetrance,-625279445.992527
12601,mooc,-636416635.478775
5456,did,-649308128.8942566
8213,glomerulosclerosis,-651200445.5557728
14759,perivascular,-651200637.4032059
21519,weedy,-651200831.6549187
21621,witnessing,-665726675.1149864
15254,plantar,-666701548.8671608
9583,inborn,-670935564.0114746
21038,uveitis,-676283937.8972778
7216,fallout,-684267762.9905834
3242,chaotic,-687086177.237009
4100,confocal,-687086747.7276611
12249,midwives,-700793934.3560791
7032,experts,-712964858.8036499
20226,torsion,-732068179.2977753
10018,interlayer,-736333378.0960245
21727,xylariaceae,-741807391.2236443
8795,hereditary,-742614867.6246567
10637,kohtaoensis,-749167396.8634119
14647,pendulum,-764783425.8675804
2330,boarding,-796483464.6732635
12548,monocytes,-800371792.219058
7270,favorable,-800372017.0853825
1106,apigenin,-824627141.7654152
5275,descriptors,-844636386.1580048
911,ann,-850026764.0449867
12155,microenvironment,-861420377.898735
13578,northwest,-888107857.8092117
10917,leflunomide,-906937215.3630486
16786,rectum,-924445133.9851799
8206,globularia,-925303218.940305
11349,lue,-934002439.3411465
4375,corneum,-934002485.917923
1067,antirheumatic,-972722464.3357582
20187,tonal,-972722482.8993578
561,alga,-991644437.0162315
8150,gifts,-998251393.5340815
20092,ticket,-1038084855.9808521
11914,mengubah,-1042821462.0269938
319,adk,-1054133694.761158
8087,geodesics,-1063369793.494634
15522,polyps,-1064981776.8913765
15256,plantation,-1068651864.2112103
11104,limnonectes,-1080225088.3680935
13395,nimaviridae,-1094463079.453146
18534,solubilizing,-1101547902.0481644
17456,rosmarinate,-1117802676.9145126
2421,bovis,-1129932855.551262
17487,rowers,-1153126080.5929546
12887,mycourseville,-1186218930.7645817
6951,exclusively,-1186219288.6104794
8127,gets,-1232876004.5722518
18542,solvating,-1281370837.7219276
7040,explanation,-1300483484.046566
11099,limitation,-1315960589.2981663
7191,faculty,-1329624247.2240136
18994,stirrups,-1331559475.3083735
11054,lifestyle,-1352567993.2635345
20000,thiazolyl,-1367875505.851738
10715,lack,-1391720438.722579
18866,stands,-1407554507.781311
19401,supplied,-1407555131.6366882
8799,heritage,-1424648686.3678093
10381,jasminum,-1442670257.0505333
419,afforded,-1462834684.9765701
13908,opk,-1462840617.103794
8148,giemsa,-1501414746.7976196
17691,satisfactions,-1514586602.456749
20919,unrest,-1526964962.813696
16696,rearing,-1532368041.5313673
11248,locate,-1537023298.9265594
9283,hypofractionation,-1537023770.643423
7342,ferroaddiction,-1537024131.6110554
12692,msts,-1537024219.4094086
21580,widths,-1537024556.0931396
16536,radicis,-1575764541.078648
13801,oleaginous,-1577717488.1376953
17870,seawalls,-1591297896.6199262
17692,satisfactory,-1600742745.694499
5801,dividends,-1600743509.2624588
5185,denticulata,-1619790076.6899815
11096,limestones,-1633313577.2144213
18527,solidification,-1649252582.5361423
2413,boundaries,-1649252753.5736237
10147,intrathecal,-1649252995.5792542
21812,zeros,-1649253179.2641296
12585,monsoon,-1671687096.9111176
18136,shallowing,-1673034545.3449512
9112,hydraulic,-1688953836.8885288
12073,metrics,-1688954741.4055328
15117,pi,-1691144145.4570937
16133,prostatectomy,-1716654946.3892403
5936,dredged,-1722839078.5311089
10880,leaching,-1722839426.6770391
14506,patellar,-1722839996.9841652
4992,declarative,-1729328495.4077299
19022,storm,-1752566809.9998016
15569,popliteal,-1752567436.22472
11033,library,-1779162844.077839
16430,qtc,-1785358734.602436
16353,pursuing,-1802022222.5172997
12285,mimicked,-1802022402.916191
18744,splicing,-1802022422.8294754
268,adductor,-1803298290.5253744
2014,bifactorial,-1816344279.0507698
16980,remarkable,-1825451416.8808746
16961,relevance,-1845966173.659401
2307,blocks,-1865099822.4604187
7124,extrapulmonary,-1876726813.7037334
14056,osmoza,-1887596743.269658
7352,fertilization,-1908386698.7441406
18737,splendens,-1911916078.006195
8709,hematologic,-1980146583.756115
8247,glycan,-1986558867.4151754
8185,glassy,-1987949252.6310344
5634,discoloration,-2026980273.439682
9303,hypoplastic,-2082076024.2543163
4272,contributes,-2085907330.375349
14830,petasites,-2103626049.026844
20499,triage,-2111010051.673091
19090,striping,-2121608333.9732342
4284,controls,-2140177628.6099625
5207,depending,-2157721819.8738575
11270,logging,-2164507138.837181
21815,zeta,-2185433610.864376
17176,restricted,-2203090023.944683
10535,kernels,-2210625265.9740524
16358,pusilla,-2216784385.81015
8214,glomerulus,-2252161744.6622214
10854,laut,-2284688236.601736
11456,macrotermes,-2290811445.32425
7225,fan,-2302268711.276512
21530,weissella,-2307235572.462346
11846,meditation,-2311218598.857666
8386,grasping,-2318911796.09906
4123,conjectures,-2338792580.4929047
10471,kaeo,-2404199857.8395166
2724,calibration,-2457231983.313633
19529,symbiodiniaceae,-2489108413.6371703
18317,simulant,-2524962998.0387344
10301,isolatefrom,-2528765492.3121185
20576,triphosphatase,-2568380379.03969
6854,eubleekeria,-2581051446.2052917
20166,toilet,-2635915852.884123
7594,fluorophore,-2647410981.273693
9116,hydrazino,-2649723365.179199
8966,homodimer,-2653982673.8836937
11911,memoryless,-2669492496.6882515
4838,cytokinin,-2686314404.5963707
8223,glucoimidazole,-2719273189.5748925
7127,extrema,-2726348720.1402073
9887,inserts,-2762302360.358963
944,anonymized,-2832123785.186599
15705,pra,-2848488495.5081635
14685,percentage,-2868332558.4626007
10929,legumes,-2928197410.7715645
17629,sam,-2936048445.1583138
2816,cantonese,-2961006956.8011446
11722,mastectomy,-2974562081.109318
3343,chile,-2995442690.401042
15848,prescribed,-3012103015.0068645
14925,phi,-3027334844.2553635
16772,recoverable,-3030101375.4371834
5113,delegitimize,-3031139140.6310368
7967,gasb,-3066483190.556023
18658,spectabilis,-3072336094.1510086
5526,dikultur,-3076670608.696273
19217,substantially,-3102992298.2950974
4415,cors,-3106736236.9755173
19230,substudy,-3137819097.374365
20525,trichopodus,-3160121250.33934
1758,bandgaps,-3183407478.2484946
3214,chakrabhand,-3208399516.9838557
3220,challenging,-3232094840.7538824
6224,el,-3235935196.3549824
19080,strictures,-3279413237.095418
17779,schistosoma,-3290295051.7772827
9763,influenzae,-3310327149.6529045
19463,survivability,-3422656520.208008
11343,lubrication,-3431571257.252743
14652,penicillium,-3459159550.7943115
7424,filtered,-3463883935.1382937
20126,tinea,-3477470496.388445
18804,squarrosulus,-3483539658.783264
18109,sevens,-3484126533.239694
10752,lagging,-3507336882.4636536
20764,ultrasonically,-3518075365.941675
14357,par,-3619387708.0582542
334,adnexal,-3646523952.5439987
18625,sparing,-3663300484.4511757
11060,liftoff,-3683336807.843586
1904,behavioural,-3728744536.492687
11490,magnetoresistive,-3763432549.6866875
17645,sandpaper,-3801506541.2252874
7585,fluorides,-3810552091.3235836
7392,fiction,-3891426578.84914
8810,hessenberg,-3937236501.4674397
19521,swollen,-3939747417.4217134
16623,raspberry,-3948405304.5033727
17556,sacral,-3982842926.5137253
3077,cayenne,-4005981405.885952
10679,kumar,-4011549470.223026
9477,immunologic,-4028320273.4926825
14525,pathum,-4035884300.3055105
13703,obstructed,-4043265455.1968174
8054,generators,-4092165780.815816
12072,metric,-4101837429.759952
5970,drought,-4104873544.448593
18602,southeastern,-4122379718.8603897
3797,colliculus,-4147643824.151538
12466,modifying,-4158202432.126441
18967,stigmatization,-4202384266.8474894
7180,facto,-4284611368.8902454
8494,gynura,-4290482158.5188446
10424,jourdani,-4328950615.663605
13390,nil,-4352406095.15461
7791,frog,-4401830080.342495
20651,tubular,-4422324770.964264
8014,gecko,-4464180163.695715
7063,express,-4470719081.206018
13298,neuropeptides,-4474793020.135887
18139,shamrock,-4477191470.619278
17200,retainers,-4516751399.129577
11353,lumbosacral,-4542956702.660156
1799,barostat,-4542956788.461605
1899,behalf,-4542957315.946983
8875,highstrength,-4557828566.5360565
10563,khasi,-4560274458.355573
13180,neighboring,-4598165302.192793
16416,qa,-4642507155.779274
19788,telling,-4650142818.848385
21091,vanguard,-4658708758.409252
10201,investing,-4658709138.207577
1977,bess,-4670015761.219692
8615,harmony,-4718840485.321068
4012,computation,-4743598541.898179
14962,phospholipase,-4756792488.794632
9378,igm,-4760433790.083691
13740,octasilsesquioxane,-4769149951.169172
21652,wormhole,-4777311093.66457
19594,syrian,-4807939609.362175
21142,vdr,-4809474005.127752
10629,know,-4874670113.367779
14920,phenylpropanoid,-4887145367.6093025
14775,permutations,-4887885215.40921
14266,paintings,-4895051265.04071
8128,getting,-4930542493.525604
2879,carbonated,-4932818106.025511
16112,proposition,-4938081697.828938
11293,looming,-4957422382.177696
13310,neuroscientists,-4965690168.457542
5391,diafiltration,-5004403223.515469
16622,rasmussen,-5004916717.490761
5724,disposition,-5019687462.353134
21740,xyloside,-5036924842.045773
3616,clinicopathological,-5087433376.388328
6968,exfoliated,-5091947868.51125
398,aerosolization,-5122103094.534443
14020,orotate,-5122330649.999168
10553,keyhole,-5122806743.739878
10701,labels,-5153689597.603081
8648,hdl,-5170554023.632522
6312,electrostrictive,-5171633504.690052
17576,sagittal,-5189095435.908152
7744,fragmented,-5197262032.46003
9204,hydrozitla,-5214601747.790361
14256,pahs,-5246464464.97159
7071,expressways,-5246465004.245056
12270,milky,-5250816522.217327
15144,piecewise,-5298646390.24818
18746,splints,-5310702001.161316
18194,shophouses,-5326058037.824163
10406,jigsaws,-5332155413.625275
9980,intercity,-5334444335.017647
1540,auditing,-5373610119.899211
12377,missions,-5373610195.160601
17764,scenedesmus,-5382816241.496235
21220,vertebrate,-5409941331.505707
8634,haute,-5442066947.83419
6987,exomes,-5451759934.623888
12957,namwa,-5472285990.1813965
15465,polyglucosides,-5522030521.997009
4242,continued,-5535061080.86311
20112,tilv,-5599444775.381393
2784,candel,-5609467128.398458
8391,gratissimum,-5713887173.101341
17807,scintillators,-5719274855.430389
14036,orthosilicate,-5719274956.060097
7798,frontline,-5756550008.120621
19817,tenmoku,-5779449851.658572
12776,multinucleated,-5781226693.11026
10233,ipack,-5790542116.482301
13151,nebulizer,-5799744947.729012
970,anthems,-5807398533.103512
2160,biopharmaceutical,-5808915199.496557
21460,washout,-5822124212.3830185
13452,nodes,-5840398619.333923
15185,pinifolia,-5851565047.85218
20554,trihalomethanes,-5880029366.031139
2640,butadiene,-5880725258.769154
5054,deference,-5923871458.75872
17824,scorodite,-5939454128.42881
6284,electrolyser,-5956372832.45639
12181,microneedles,-5984953693.595993
14113,outperform,-6003314884.373338
12953,names,-6022756743.980862
5749,dissolving,-6075706861.756813
13451,node,-6083281541.292458
5855,domestication,-6089489853.103336
12568,monooxygenase,-6101333666.77861
17840,scuttle,-6125040447.349444
5567,diols,-6136879411.804733
6249,electrification,-6166818120.302795
5433,diastolic,-6166818413.251514
1037,antileishmanial,-6168178194.918783
2487,breakwater,-6220657194.647972
7004,expansa,-6227472976.283489
6829,ethiopia,-6232912047.894629
14930,philidris,-6265325230.520909
15624,possibility,-6284606897.7429085
15541,polyurethanes,-6284606964.768372
4974,decaying,-6288699306.430576
16480,questing,-6313673373.098305
11862,megaterium,-6353151835.575226
19107,structuring,-6355746210.833731
20140,titanate,-6410695160.050909
14148,overhead,-6422469007.1584015
9923,insularization,-6432240711.475742
8149,gift,-6438592807.140295
10044,interobserver,-6481916469.869202
10395,jenkinsii,-6486152516.773521
6456,encased,-6488302705.716698
15333,plucked,-6493989795.846615
8594,hapla,-6509810744.758927
11931,mergers,-6528298085.590504
13531,nonsense,-6546008442.203476
8971,homogenous,-6546263410.674927
11640,manuals,-6582586830.210745
18252,sierra,-6583652460.720863
6687,epor,-6600361181.311235
16427,qsec,-6629711589.811661
21769,yogurt,-6629711764.259744
11141,lipemia,-6629711821.676821
10072,interrupting,-6629712209.444061
7248,fascicularis,-6637609331.112186
16397,pyrolyzed,-6753343776.612051
18417,slide,-6757282620.662415
11475,magnet,-6770920439.120274
17753,scars,-6776388105.151947
9242,hyperledger,-6801135763.75176
18583,sorokiniana,-6890099270.825497
16385,pyrenoidosa,-6890099343.547401
3080,cbb,-6890099522.251309
16878,regency,-6899658608.5984955
10074,interruptions,-6904552752.359503
21782,youtubers,-6924807470.522213
9026,hotspot,-6932301573.231432
10095,intima,-6936073425.570793
14001,orifice,-7056440747.793625
21853,zrtialv,-7062191323.589176
128,acetylation,-7080336812.646378
8643,hbsag,-7100778976.031738
12081,mg,-7127058291.839897
16232,psma,-7166900956.213131
10759,lambing,-7213385808.0739975
10587,killer,-7219108013.457403
11145,lipidome,-7220028009.702179
15236,plagiarism,-7223614659.017193
6063,dysmorphic,-7235926749.164368
14621,pelagicus,-7241285414.343559
13312,neurosurgical,-7257362566.729462
3326,chewing,-7285038263.667725
3897,communist,-7289414093.159126
9934,integrable,-7299921237.59573
13308,neuroretinal,-7311278065.171579
6775,eso,-7408483512.952942
3149,centromere,-7460040236.6525755
16952,relatively,-7481262329.366112
4573,crossbred,-7483116817.185772
15857,presentations,-7544241299.237907
19069,stresses,-7555157348.3761635
17372,rimming,-7564441016.334618
16821,redundancy,-7596769906.133194
17596,sale,-7603712216.067238
8485,gymnema,-7625293908.553276
2709,calcipotriol,-7632323576.910367
13026,nanoleaves,-7640697913.57901
3489,cinematic,-7645328602.536232
15180,pincer,-7654348542.83284
8334,graders,-7664715299.273817
5022,decreases,-7674136304.134689
17254,revenge,-7674922649.932426
5561,dining,-7692572611.77569
10651,korean,-7700446525.591665
15772,predictions,-7725745199.383514
9906,institute,-7755289167.825161
2560,bruneus,-7788098361.400084
5673,disfigurement,-7789708418.717079
12104,microaeration,-7802155902.175608
1298,artemisia,-7805847363.483178
11929,merchant,-7836191639.710926
16249,psychomotor,-7844640663.777266
17509,ruby,-7859343745.161158
10390,jejunal,-7865901898.835724
15338,plural,-7872525508.411877
21816,zeylanicum,-7893216176.455208
20280,trachyjulus,-7898007433.14637
18540,solvable,-7925200726.094475
11792,meandering,-7937415533.037797
8927,hivernus,-7941689370.637106
4383,corpo,-7966499450.186523
12691,mscs,-8026750380.742722
17778,schiff,-8041119475.053911
19454,surprising,-8050160711.985061
2185,bioremediation,-8070994856.477509
18413,sleeve,-8104276287.443291
19741,teak,-8132624537.478315
18133,shaking,-8136948418.713537
13941,oracy,-8164106047.830743
15877,prestressed,-8196269399.307966
12299,miner,-8227963289.986742
11631,manner,-8248757054.889197
16267,pterocarpus,-8281020672.01931
12521,mongolia,-8306525372.205044
6962,exercising,-8306525468.990551
13995,oriental,-8312338387.170485
20086,tibetan,-8321395667.935733
9034,households,-8333446896.655859
13000,nanoengineering,-8334995072.865131
21656,worry,-8347534109.960859
11281,longa,-8351887653.686046
6875,ev,-8355314310.80636
21734,xyloccensins,-8375720236.435742
21733,xylocarpus,-8375720236.435742
20773,ultrathin,-8376468614.897007
3112,cellmediated,-8386036700.831451
8419,gridlock,-8395906537.494541
15482,polyion,-8399534076.368891
1555,aurantiaca,-8435583461.53775
4828,cystitis,-8449011978.133598
15545,polyvinylidene,-8461600411.490742
16292,pull,-8472789436.3070135
5715,displace,-8492785005.748047
9742,infinite,-8503875196.30139
21566,whistleblowing,-8549284226.88804
12024,metatranscriptomics,-8600522115.49192
21139,vatanika,-8649018458.660435
15961,problematic,-8650879851.695364
16360,putida,-8665297492.856592
19808,tenacibaculosis,-8673471419.047401
19534,symbolism,-8702469904.901157
13744,octobre,-8712014394.323812
4527,crater,-8780493886.90349
18212,shotgun,-8782900736.026688
12088,mhd,-8791233163.23117
21165,velucarpin,-8806077837.263401
7114,extraesophageal,-8826375794.26915
2182,bioreactors,-8836502399.522614
12177,micromonospora,-8862252030.89125
16214,pseudobulb,-8906149626.86162
12358,misconceived,-8930455573.939528
15819,premenopausal,-8937948992.868206
19871,teta,-8969034935.56311
3043,catheters,-8990596540.610508
17654,sangyod,-8999792744.38803
13256,neuroanatomical,-9011615349.71183
13514,nonmem,-9013883297.984213
5028,dedifferentiated,-9027555970.198658
6635,epds,-9027556235.560863
6057,dysfunctions,-9038066734.289997
16253,psychophysical,-9038066780.293116
21472,waterborne,-9038423408.168201
21302,viridis,-9047077443.39477
15098,phytochemicals,-9092327357.442337
10165,introgressive,-9101296965.948963
20025,thiourea,-9107830610.699371
1959,benzydamine,-9107830962.710453
3241,chaos,-9127598816.466137
7075,extemporaneously,-9137801598.543732
10559,khad,-9180546163.248087
5598,directed,-9185426503.924099
16127,prospectively,-9202031962.791367
20451,transverse,-9229331807.135187
17338,rib,-9273231532.46136
11788,meagre,-9283357194.049759
15253,planta,-9340485740.592342
18240,sibiricus,-9358462852.18216
15072,phylogenomic,-9377274793.00418
15423,polyamides,-9423607230.397614
10902,leave,-9424081672.054472
4621,cryptocorypha,-9435031388.790337
4949,deans,-9443371099.997478
14974,phosphorylation,-9450655849.105513
7941,gaming,-9471387756.290428
1457,atherosclerosis,-9513143874.05352
10833,laterally,-9540109290.528942
5702,dispatch,-9553589517.667637
17523,runner,-9569828808.970392
18148,share,-9628938888.34614
20629,trycats,-9689913126.07674
14978,photoanodes,-9693462296.091866
9982,interconnections,-9697224073.215424
7623,foe,-9719915650.52894
18335,sing,-9730335055.027287
5435,diatomaceous,-9739088438.198338
618,allocating,-9739246665.183031
6761,erythrosaponins,-9771463715.74064
9369,ifact,-9840543220.187561
21854,zu,-9843329135.654408
18951,sterility,-9843766104.760143
15472,polyhedral,-9850708655.98999
17038,reperfusi,-9913996616.815027
2173,bioprocessing,-9956269286.152294
21707,xenoliths,-9964069755.43314
15632,postdilution,-10001263136.985222
17281,revue,-10011603445.078335
17398,rl,-10081702993.806484
20116,timer,-10090568182.88473
13710,obturated,-10166987326.638775
18708,spiking,-10188989156.659973
18529,solids,-10253711207.51947
8553,hallucis,-10281202259.62019
16594,ramp,-10300456588.82584
10478,kambangan,-10322819678.146942
19608,syzygium,-10360897531.007982
647,alphacoronaviruses,-10361209086.153225
6214,eil,-10361209203.528343
17380,riparian,-10361209349.3975
2556,browsing,-10361209511.500008
19044,stratified,-10439133533.770542
13567,normotensive,-10444010373.222095
16734,recirculation,-10452775567.112276
10821,lasia,-10517503142.670868
15187,pinnata,-10537021213.880043
9208,hyper,-10552180239.947243
12522,mongolian,-10576268887.827724
20609,tropolone,-10589262579.38354
10033,internalization,-10612324580.099934
14257,pahsyntiew,-10675701467.730469
11348,luck,-10759847121.053057
16560,radiosensitivity,-10761542873.480171
20496,triacylglycerol,-10763850475.206146
12360,misdiagnosed,-10782196213.503498
9440,immobilised,-10782504620.794664
13940,optosensing,-10790190311.466904
16525,ractopamine,-10790742537.684708
9227,hyperelastic,-10855419855.848152
10643,komine,-10965490629.72839
3949,competent,-10973750472.377668
10956,leonurine,-10977677737.823265
16825,reefs,-11022527779.774412
10684,kutzneria,-11048599970.672447
13530,nonselective,-11105885822.266983
14374,parafoveal,-11125936488.609613
19233,subtalar,-11154903423.403254
10655,kpa,-11197434441.065903
9910,institutionalizationagricultura,-11202901341.85072
20935,untangling,-11217450723.759624
2589,buffaloes,-11265860410.46798
17308,rhinocerus,-11286310675.544937
15190,pinocembrin,-11316493500.080006
4136,connectedness,-11348217783.089827
17815,scoparone,-11358043895.278404
20881,uniportal,-11362462019.850063
13284,neurologist,-11386997717.973984
2882,carboniferous,-11428755787.649158
20625,truth,-11491770733.442009
7499,flavanones,-11545572131.417143
20806,und,-11547113510.69318
4770,cyclists,-11567297414.66856
15198,pipelines,-11578687076.673481
20695,twc,-11587130734.339066
9271,hyphopichia,-11597912510.57661
16465,quaternaires,-11599028757.75917
20168,tokay,-11612297904.17411
20439,transposition,-11613760073.955023
16966,relict,-11619188185.941532
8268,glycosaminoglycan,-11624018244.244217
13636,nucleus,-11633639133.934406
16553,radiometer,-11648751213.87171
15152,pigeon,-11681643733.095768
18387,skeleton,-11695160373.870096
11284,longer,-11696767179.86625
14412,paratuberculosis,-11720215162.94054
17994,sensitization,-11726718987.539795
1341,ascopolyporus,-11766770705.550463
10310,isomers,-11779977846.140396
1788,bargaining,-11796322926.544964
2664,ca,-11808794327.790062
21331,visiting,-11814209637.219536
7247,fascial,-11851991312.531216
4325,coordinates,-11855386608.440891
8375,grapes,-11907621680.987747
4964,decamers,-11926748583.919617
4963,decamer,-11926748876.539074
11358,luminaires,-11932672931.046669
16164,prothrombin,-11933370506.332565
10281,isoalloxazine,-11949693891.287094
20979,uremia,-11949694187.069527
20612,trough,-11961409423.042862
18173,shellfish,-11976309795.304161
10606,kisspeptin,-11994299804.05184
9011,hortaea,-12002589444.057402
982,anthropogenic,-12016650137.097504
16401,pyropoikilocytosis,-12095732726.132479
20127,tinnitus,-12108270473.010593
19956,theranostics,-12154435498.150745
19543,symposium,-12156189927.552069
4612,cryopreservation,-12156190020.238708
4569,crohn,-12178682703.331436
10216,iodides,-12263371852.872185
10529,keratometric,-12265289625.608181
3938,compatible,-12277436558.3862
2695,cake,-12288809748.12347
16328,punjab,-12316873667.582642
17144,respective,-12339249855.056946
18930,stemi,-12342386498.651619
17577,sags,-12348332545.576138
11575,maltophilia,-12354615098.893463
12752,multifidus,-12366717952.976522
8780,hepatoxic,-12398428576.087708
20198,toothbrush,-12427353564.954407
15590,porphyrin,-12435396987.965542
6324,elevates,-12445078497.139732
11082,likay,-12445564657.448215
18523,soldiers,-12453476252.351765
14633,pembiakan,-12477925872.166042
405,affair,-12488876555.698719
17699,saturation,-12505015067.157955
5709,dispersant,-12534170362.03962
16458,quartic,-12560171003.27863
10800,lanthanide,-12582450798.203928
493,agronomical,-12610230006.880802
1063,antipsychotics,-12622005555.671885
8738,hemoglobinopathies,-12662004978.592499
14343,papaya,-12728990718.366783
10915,leech,-12760851342.8685
3172,cerevisiae,-12765038807.748817
16403,pyroptotic,-12807347950.747532
6953,excretion,-12822225095.411797
12352,mis,-12839746323.406311
15354,pneumatic,-12875764826.849564
14153,overlooked,-12886237009.668007
20101,tigit,-12903330799.19194
7999,gaucher,-12903950505.490688
5198,deodorant,-12941132892.281708
2534,brochure,-12950820548.880596
13644,numeracy,-12978131099.307526
12943,naive,-13004512437.36486
3645,clothing,-13029677463.54628
20195,toolbox,-13037583157.979153
11985,metaheuristic,-13043839701.4557
7372,fibril,-13058065901.492214
7574,fluke,-13087792937.485321
17037,repercussions,-13089197251.607084
17882,secretin,-13092309932.98526
19494,swab,-13093476785.41925
13250,neuraminidases,-13134883243.697016
18633,spatholobus,-13185461352.146503
5403,diagrams,-13264065355.147858
6033,duttaphrynus,-13269827394.548004
20062,thrombotic,-13296739424.178751
14034,orthopedists,-13319947085.302145
17085,required,-13389390341.411861
8432,gross,-13424539258.733099
14417,pare,-13429136835.979942
19357,superhero,-13467148122.810677
16080,prone,-13495207198.800312
10613,klaus,-13516100344.949158
15000,photoeletrocatalytic,-13536167220.807686
9392,illicium,-13541365635.695757
17508,rubritaeniata,-13548603048.922905
15058,phuwuaensis,-13554432289.718613
14696,peregrinus,-13569538803.168766
2111,biofloc,-13650007893.47467
20926,unstable,-13655726630.316462
14135,overdense,-13711293128.891214
11943,mesial,-13721210155.927605
3458,chronology,-13762240099.989647
4574,crossflow,-13773294028.576935
10004,interferometer,-13795215873.841692
12835,muscular,-13817968965.839474
5773,distributions,-13843303253.067524
978,anthraquinone,-13847687316.77029
20521,trichelix,-13866007585.970463
10333,isowc,-13869326470.70555
19349,superfast,-13872146561.801203
21778,youngsters,-13872146750.907797
2827,capd,-13907949291.911016
16393,pyrite,-13915550641.23529
4000,compressible,-13926033768.205788
20297,trades,-14009527880.842888
19428,suprascapular,-14012598015.452744
628,allotrope,-14015554006.851517
17613,saliphilus,-14016256286.95403
11411,lytic,-14063668709.219421
17724,scabies,-14079250543.069397
15042,phrae,-14079407254.110695
11965,metabarcoding,-14097321759.431854
8406,greedy,-14099736361.735195
13143,ndfeb,-14117090913.632488
